school_id,school,name_long,founded_year,school_type,city,zip_code,state,statecode,region,division,country,academic_year,gender,enroll_num,enroll_share
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2017_18,oth,0,0
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2020_21,oth,0,0
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2021_22,oth,0,0
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2019_20,oth,0,0
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2021_22,male,49,49
108,University of Utah,University of Utah School of Dentistry,2013,Public,Salt Lake City,84108,Utah,UT,West,Mountain,US,2019_20,male,40,80
104,Roseman University of Health Sciences,Roseman University of Health Sciences College of Dental Medicine,2011,Private,South Jordan,84095,Utah,UT,West,Mountain,US,2017_18,female,36,42.9
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2019_20,male,48,47.5
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2018_19,female,43,44.8
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2021_22,male,46,47.9
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2020_21,female,49,51
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2021_22,oth,0,0
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2019_20,oth,0,0
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2018_19,oth,0,0
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2017_18,oth,0,0
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2019_20,female,53,52.5
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2020_21,male,47,49
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2020_21,oth,0,0
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2017_18,male,46,46.9
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2018_19,male,53,55.2
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2017_18,female,52,53.1
94,Virginia Commonwealth University,Virginia Commonwealth University School of Dentistry,1893,Public,Richmond,23298,Virginia,VA,South,South Atlantic,US,2021_22,female,50,52.1
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2021_22,male,36,57.1
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2018_19,female,28,44.4
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2021_22,female,27,42.9
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2020_21,oth,0,0
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2020_21,male,27,42.9
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2019_20,female,30,49.2
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2020_21,female,36,57.1
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2021_22,oth,0,0
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2017_18,male,33,52.4
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2018_19,oth,0,0
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2018_19,male,35,55.6
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2019_20,male,30,49.2
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2017_18,female,30,47.6
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2017_18,oth,0,0
96,University of Washington,University of Washington School of Dentistry,1945,Public,Seattle,98195,Washington,WA,West,Pacific,US,2019_20,oth,1,1.6
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2019_20,oth,0,0
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2018_19,oth,0,0
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2021_22,female,54,54
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2021_22,male,46,46
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2020_21,male,51,47.7
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2019_20,female,53,53
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2018_19,male,45,45
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2019_20,male,47,47
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2020_21,female,56,52.3
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2017_18,oth,0,0
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2017_18,female,49,47.6
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2017_18,male,54,52.4
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2018_19,female,55,55
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2020_21,oth,0,0
98,Marquette University,Marquette University School of Dentistry,1894,Private/State-Related,Milwaukee,53233,Wisconsin,WI,Midwest,East North Central,US,2021_22,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2020_21,female,25,52.1
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2018_19,male,24,50
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2019_20,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2017_18,female,21,42
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2021_22,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2021_22,male,22,44.9
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2020_21,male,23,47.9
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2017_18,male,29,58
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2019_20,male,26,55.3
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2018_19,female,24,50
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2017_18,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2019_20,female,21,44.7
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2018_19,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2020_21,oth,0,0
97,West Virginia University,West Virginia University School of Dentistry,1957,Public,Morgantown,26505,West Virginia,WV,South,South Atlantic,US,2021_22,female,27,55.1
